,EntrezId,Genes,StartiPyDiff_1,StartiPyDiff_2,StartiPyDiff_3,StratiPyDiff_Comp,StratiPyDiff_W,StartiPy_1,StartiPy_2,StartiPy_3,StratiPy_Comp,StratiPy_W,NNF_1,NNF_2,NNF_3,NNF_Comp,NNF_W,NNFDiff_1,NNFDiff_2,NNFDiff_3,NNFDiff_Comp,NNFDiff_W
8860,9376,SLC22A8,0.000133807214603,0.00075761640174,0.000831819608402,2,0.00172324322475,0.000119348822999,0.00321626574595,0.00335181103077,2,0.00668742559972,0.727645981999,0.30587158796,0.44034417361,0,1.47386174357,0.727645981999,0.30587158796,0.44034417361,0,1.47386174357
8861,114571,SLC22A9,8.49187330684e-05,6.21374476999e-05,0.00124981470082,2,0.00139687088159,0.00716943354445,0.000194818342546,0.000208528338145,0,0.00757278022514,1.19395600867,0.0128703928664,1.36883446491,2,2.57566086645,1.19395600867,0.0128703928664,1.36883446491,2,2.57566086645
8862,9963,SLC23A1,0.000175493140129,0.000230493414512,0.00120057517405,2,0.00160656172869,0.00360295655067,2.54560972334e-05,3.64351097504e-05,0,0.00366484775765,0.212264653195,2.629375547,0.833368696481,1,3.67500889668,0.212264653195,2.629375547,0.833368696481,1,3.67500889668
8863,9962,SLC23A2,0.000230162286867,0.000892633416858,0.000872513326574,1,0.0019953090303,0.00712641472746,1.72597140137e-05,1.56418227893e-05,0,0.00715931626426,1.01290658679,0.357837057545,0.524490317016,0,1.89523396136,1.01290658679,0.357837057545,0.524490317016,0,1.89523396136
8864,151295,SLC23A3,0.0006726239935,0.000159456701083,0.000648267418287,0,0.00148034811287,0.00714070520472,6.2090214491e-05,4.93155428305e-05,0,0.00725211096205,0.565315844094,0.400308666819,0.298994163345,0,1.26461867426,0.565315844094,0.400308666819,0.298994163345,0,1.26461867426
8865,25769,SLC24A2,2.59369632216e-05,0.00139262201326,0.00063158400201,1,0.00205014297849,2.30013115467e-05,0.000278998507467,0.00997908648203,2,0.010281086301,0.130565893228,0.907483877949,0.930491092744,2,1.96854086392,0.130565893228,0.907483877949,0.930491092744,2,1.96854086392
8866,57419,SLC24A3,0.00062159032832,0.000691946775782,0.000169561684793,1,0.00148309878889,3.26365018525e-05,2.94467111681e-05,0.00331378028875,2,0.00337586350177,0.273906776003,0.93459867552,0.670962586372,1,1.8794680379,0.273906776003,0.93459867552,0.670962586372,1,1.8794680379
8867,9016,SLC25A14,0.000137187737127,3.78909046817e-06,0.00121711977335,2,0.00135809660095,5.14185878716e-05,0.000119927161146,0.00345886094372,2,0.00363020669274,0.741299815682,0.967906084353,0.979483490975,2,2.68868939101,0.741299815682,0.967906084353,0.979483490975,2,2.68868939101
8868,83884,SLC25A2,6.869573393e-05,0.000857481873506,0.000134114587811,1,0.00106029219525,6.80648706169e-05,3.91955656079e-05,0.00346849826027,2,0.00357575869649,0.061566832074,0.301885530576,1.30980971268,2,1.67326207533,0.061566832074,0.301885530576,1.30980971268,2,1.67326207533
8869,79085,SLC25A23,0.000193465179781,0.00189629075326,0.000191795402479,1,0.00228155133552,0.00370598138372,0.00632462876075,2.18197904545e-05,1,0.0100524299349,0.466875308353,0.0361836373406,1.15961368686,2,1.66267263255,0.466875308353,0.0361836373406,1.15961368686,2,1.66267263255
8870,29957,SLC25A24,0.000624495165132,7.2876205419e-05,9.80622877794e-06,0,0.000707177599329,0.0035875970188,2.68208211039e-05,6.17527509288e-05,0,0.00367617059083,2.54911234198,0.0973763889831,0.881605450133,0,3.5280941811,2.54911234198,0.0973763889831,0.881605450133,0,3.5280941811
8871,114789,SLC25A25,0.000111139630117,0.000384825000993,0.000651445562311,2,0.00114741019342,3.13380153597e-05,0.00012565172654,0.00367342842335,2,0.00383041816525,1.09915673094,1.60764944307,0.565670901329,1,3.27247707533,1.09915673094,1.60764944307,0.565670901329,1,3.27247707533
8872,123096,SLC25A29,0.000677117793556,3.69093865223e-05,0.000138902860245,0,0.000852930040323,6.90794943592e-05,4.46860638508e-05,0.0032654894705,2,0.00337925502871,0.690313713492,1.40420666694,0.991765584568,1,3.08628596499,0.690313713492,1.40420666694,0.991765584568,1,3.08628596499
8873,81034,SLC25A32,8.9830637409e-05,0.000842870241392,0.000158200607688,1,0.00109090148649,0.000226219466359,3.29503827254e-05,0.00351868220559,2,0.00377785205468,0.674799317724,0.71185478162,0.478430099707,1,1.86508419905,0.674799317724,0.71185478162,0.478430099707,1,1.86508419905
8874,284427,SLC25A41,0.000175501070659,0.000303326264148,0.000700660086029,2,0.00117948742084,0.00355005731972,1.83089243118e-05,3.1232447774e-05,0,0.0035995986918,0.493958916327,0.556101888834,0.529092685703,1,1.57915349086,0.493958916327,0.556101888834,0.529092685703,1,1.57915349086
8875,203427,SLC25A43,0.00192784383117,0.00107658639966,8.48044066219e-05,0,0.00308923463744,0.00354612334077,0.00947948484987,2.20627011083e-05,1,0.0130476708917,1.80015327457,0.0364919148627,1.12445564037,0,2.9611008298,1.80015327457,0.0364919148627,1.12445564037,0,2.9611008298
8876,9673,SLC25A44,2.15474798354e-05,0.00068451534282,9.46688682464e-05,1,0.000800731690901,0.00359310063546,4.83516797334e-05,0.000123285109769,0,0.00376473742496,0.204302667982,1.51728457301,0.340239935698,1,2.06182717669,0.204302667982,1.51728457301,0.340239935698,1,2.06182717669
8877,11000,SLC27A3,0.000304009812589,0.000331997702645,0.000561193012468,2,0.0011972005277,5.01945052351e-05,0.000255254392442,0.00345259725516,2,0.00375804615283,0.00353686984239,2.40075324621,0.836165399411,1,3.24045551546,0.00353686984239,2.40075324621,0.836165399411,1,3.24045551546
8878,28965,SLC27A6,0.000747493608411,9.18904262747e-05,5.80520431253e-05,0,0.000897436077811,0.000123054862353,0.00314095586866,0.00017490985422,1,0.00343892058523,0.00573332007025,0.168173079862,1.43217128884,2,1.60607768877,0.00573332007025,0.168173079862,1.43217128884,2,1.60607768877
